gene_symbol,A8m,A8dl,A9l,A6dl,A6m,A9m,A10m,A9/46d,IFJ,A46,A9/46v,A8vl,A6vl,A10l,A44d,IFS,A45c,A45r,A44op,A44v,A14m,A12/47o,A11l,A11m,A13,A12/47l,A32p,A32sg,A24cd,A24rv,A4hf,A6cdl,A4ul,A4t,A4tl,A6cvl,A1/2/3ll,A4ll,A1/2/3ulhf,A1/2/3tonIa,A2,A1/2/3tru,A7r,A7c,A5l,A7pc,A7ip,A39c,A39rd,A40rd,A40c,A39rv,A40rv,A7m,A5m,dmPOS,A31,A23d,A23c,A23v,cLinG,rCunG,cCunG,rLinG,vmPOS,mOccG,V5/MT+,OPC,iOccG,msOccG,lsOccG,G,vIa,dIa,vId/vIg,dIg,dId,A38m,A41/42,TE1.0 and TE1.2,A22c,A38l,A22r,A21c,A21r,A37dl,aSTS,A20iv,A37elv,A20r,A20il,A37vl,A20cl,A20cv,A20rv,A37mv,A37lv,A35/36r,A35/36c,lateral PPHC,A28/34,TH,TI,rpSTS,cpSTS,mAmyg,lAmyg,CA1,CA4DG,CA2CA3,subiculum,Claustrum,head of caudate,body of caudate,Putamen,posterovemtral putamen,nucleus accumbens,external segment of globus pallidus,internal segment of globus pallidus,mPMtha,Stha,cTtha,Otha,mPFtha,lPFtha,rTtha,PPtha
DVL1,0.4148049470742377,0.45816732260821813,0.37623728084138014,0.38681291930835154,0.5122122560187923,0.672168699549312,0.7116298165668179,0.5543522753570317,0.46671607549094574,0.11479006597156811,0.6193703586185755,0.4433999400844027,0.3779461218948123,0.27190546348378075,0.4830294857111809,0.5938579808707983,0.3796390949147569,0.3443764602970619,0.3075607343327701,0.8341084137507139,0.5726778340641132,0.25909129888732757,0.4325964487451475,0.5635729305740146,0.1095391443690558,0.5975300895584045,0.7027662655971796,0.4907931139160355,0.3743421251192981,0.5842782162569132,0.19301763465213922,0.28956355619510543,0.1536601990304006,-0.036880197121765566,0.40133203200033774,0.373846376073931,0.05430041245553722,0.28861143719166243,0.10124231859345581,0.316541430101997,0.4997723053974253,0.14372585040917596,0.5271064923095059,0.18820582331458724,0.6297899599132301,0.48156576824177916,0.272643351016643,0.2640620846513094,0.2871610943187874,0.6337158340868694,0.6716604682655295,0.47569760669070904,0.2409378091390217,0.29571371544300024,0.19648047974435043,0.24980270489290823,0.5873177126567399,0.7224166409701455,0.49128897290009504,-0.5521826994932413,-0.12472679439111528,-0.5041925279793436,0.04695771620045818,-0.23445749922621995,-0.37076920277808506,0.041294956503274055,0.24560902902542467,-0.08655453693772672,-0.04468138712178439,-0.017793021534439846,0.3905142951034599,-0.13074009661035713,-0.8037708745393427,0.6842522230412396,-0.7661649691649559,-0.003765311935305719,0.5236849040459572,1.1066943281082706,0.1886826617231644,0.2331788071946589,0.44664817070815194,0.46781166606592095,0.43146953308888775,0.5358892461439686,0.5783187089405528,0.7055469031018538,0.5610984219282095,0.6827878379950907,0.3619794648729317,0.48576785018452046,0.7413349051619142,0.38417917634960724,0.6750459551965902,0.6003048368948849,0.7126502788464723,0.05486087328388225,0.31915752807771824,0.36435145224162274,-0.46497670651672995,-0.41383199324889847,0.8612912085656662,-0.6571707676074218,0.3348996917816566,0.4885958981987685,0.16640684620360593,-0.4909741626893142,-0.6915239101602549,-1.0009645121525974,-0.9931676530529362,-0.7316293411335868,-0.5679477920417629,-0.7747049224962365,0.09422567011305287,0.08442450668026741,-0.5140857591069035,-1.223344742295776,-1.10004274230604,-1.0761634355553025,-1.9103856610304617,-1.2365403044441647,-1.3136647027504988,-1.4612787953928215,-1.4389017787968066,-1.3928190770958515,-1.7360745442348153,-1.2644402673099322,-1.333876603659017
MAGEL2,0.14247181649070656,-0.059957046516173534,-0.4253763090697994,0.08598357958998216,0.32457393747441016,-0.3696660660239208,-0.4416209928134138,-0.38656613937696366,0.2395603804048383,-0.335352352056144,-0.13375838078962138,-0.047933734070014306,0.10139591101421246,-0.3310965690882906,0.1961987987753617,0.10716820524696032,0.4263061663631323,-0.10258388298356584,0.14219827744560712,0.07370993217920477,-0.5561761928018614,-0.3271942754162865,-0.4364231024684409,-0.7393405999616599,-0.007551504925376444,0.03125659982317079,-0.6264211896957209,-0.6460389011321425,0.05854921169993792,-0.7872583165500426,0.36817147360999053,0.4835412017233563,0.6959769185155346,0.5708045952863006,-0.09402550275240867,0.126236535379857,0.5963155917426244,0.5757799682849545,0.42120977577901264,0.21648721805600166,0.41976211473505454,0.5137065912559899,0.10521208424052331,0.010378267641670129,0.274009363288224,0.3801907660798012,0.22032196721766095,0.07831737733504658,0.14388856756543134,-0.029954237165655095,0.11543097029055317,0.11291255114464441,-0.10721266488271163,-0.17054892900016339,0.05719411406382727,0.11866365174786762,0.15969618862907883,0.18899197750371707,0.11895539918906224,-0.4502102685474725,0.12784251708438882,0.09262384627069492,-0.002139755435785531,-0.25850795782282704,-0.08959409128910813,0.1098871123340338,0.038771316585499614,0.21349034050410737,0.3744973070459658,0.47823763801936436,-0.09104259054502432,-0.4928304510414643,0.07346105416237118,-0.39313278154078585,-0.45853915250922367,-0.328832632249398,-0.603239412630609,-0.9036514072242429,-0.21893951155813182,-0.25105107226705037,0.11108217776455173,-0.9612678800075212,-0.2767028620026649,-0.18152886623260686,-0.5455904809303652,0.25116835802234716,-0.1918509396953439,-0.4928787306008333,-0.1304767646734297,-0.5654558604641686,-0.676045626347959,-0.11139011727555914,-0.17863631268522087,-0.3761456402426242,-0.7208532443425298,-0.2068773351095336,-0.2907365537788829,-0.639868416639463,-0.45282379533560624,-0.25851870859119946,-0.40276122803861264,0.1930261493716319,-1.0093703610597136,0.0076946583906911115,0.06414196156084165,0.27997746894881037,0.7132514972549231,-0.11244074176454993,0.17167624551307925,-0.1445195572906983,0.6943827143148282,0.06080316962008109,0.23801739726574975,-1.3811109704912217,-0.7674919914386553,0.9345314717639586,2.070791044538944,-0.7996138109350301,0.8600712105668107,0.08745563962543276,0.5161352523097861,0.6194329864754753,1.1613718406779738,1.3134959263184074,1.1935080057854384,1.5321275855796956,1.0253425236203026
SLC6A4,-0.28665531274221273,0.09696388876073403,-0.526285652044774,-0.06116722268034592,-0.6689566005217221,0.5046409025272957,-0.15943682705260875,0.21496563531244456,0.43317794970324347,0.2539698220235949,-0.35449203457192474,-0.09127402428510256,0.028366130677891288,-0.13049957147213412,-0.08169422068390603,0.04775550731311824,0.38317791368051546,0.09387544252260058,0.6872832866341341,0.2536453854402834,0.08530087127514603,0.1218066782834982,0.002632096497704893,-0.08116029265903058,0.06973683990839084,0.21168299498608664,-0.02398344922321351,-0.03056501092709663,-0.21509512124191518,-0.2893670050054115,-0.14392700936725317,0.016137879504877828,-0.13232172958102478,0.5060227370370847,0.3166162878493713,-0.2971594356538879,0.26688604531752164,0.5824694611153264,0.17193274754241913,0.23222380779123808,-0.46152132043989935,-0.24543901595000422,-0.649527437603223,0.1362373636497179,-0.26358359931653386,0.05255738857806207,-0.5988825084975332,0.358478668682915,-0.10088792778400317,-0.5284871607832196,-0.056263764902730835,-0.04253372039198066,-0.4735440284644584,0.18148031273837018,-0.08788863951661668,0.08726800924872562,-0.19690440265642628,0.41131123415673043,0.22343098870390068,-0.1248238261534105,0.3161661042507798,0.058520851000399846,0.22495909700606886,0.6912830882832577,0.11625654188249396,0.024956311234940663,0.39145698310617916,0.11244268929854549,0.2616862035579278,0.7830470063159416,0.32271679933781705,0.5444915006586725,-0.7432730572195921,0.23330398296900376,-0.2681870311568412,0.10021125412987839,0.43349313188488614,-0.01713455983572761,-0.22100059114435108,0.10759602089678327,0.03468711611997464,0.20150038220472505,0.24760601323613401,-0.239284196776226,0.010959300820303736,0.3967457415043132,0.21360347661921963,-0.09337181521756227,-0.18543826535306232,-0.21672926716299967,0.022338001760700704,0.6455354627892931,0.05999513023464764,-0.2350414167369486,0.06131095043108747,0.006775029036918491,0.030422226593355698,-0.09135108486767478,-0.1749002518952653,-0.019764382521421053,-0.2598449558927646,-0.10274550805927549,0.12160442194034793,-0.16919312475471907,0.1626531197147231,0.07449380537641438,-0.18837800537886457,-0.056573945842238016,0.20373958036512796,-0.07560734231872922,-0.14439011607274368,-0.3431651613912267,-0.07849021963707546,-0.16292062554823986,0.049928862146932755,-0.03714521043209884,-0.15443522109860264,-0.3040177588392574,-0.2959484005032448,-0.07365238196312078,0.234774928427144,-0.39577636812959854,-0.30869831682844656,-0.027370183463903627,-0.31315091604739514,-0.36563462329517465,-0.30457225921764153
SGSH,0.04041381817246492,0.10884116541060114,0.40733076433128784,-0.0957600868697112,0.12028336237353694,0.13555307349708573,0.6464167257350857,0.1961425098201594,-0.19676311076553052,-0.029343653191746113,0.5633636244773406,0.10729094621516506,0.2516161167700572,0.17565376460487195,-0.023266742380733,0.33659624634021673,0.19849536066068288,0.08787397160686011,-0.09185841566580978,0.1188155666494173,0.7177461150960598,0.008645563279928143,0.33211712111739206,0.5067285195578057,1.0389682117228696,0.14332189809471876,1.031860392386701,1.2572865854064952,0.8224639730360465,0.43078065011787064,-0.6504467759689047,-0.1756191171509523,-0.5673187961954504,-0.6144296131397144,0.19845344267195988,0.10123220124319841,-0.5715234835346797,-0.4442127661003453,-0.7399413987220227,-0.128645611688042,-0.3058053049728475,-0.5732190877486278,-0.16757095160735017,-0.21570012934317426,0.12758294908328155,-0.24985359444758118,-0.2816534812118259,-0.10310144959281017,-0.23745963172266832,-0.18268477927865368,-0.1460119438933193,-0.14276981110516787,-0.34045313587439213,-0.1122577953689946,-0.14472214432359468,-0.3184516373191348,0.04776706928656351,-0.15957508039227655,0.20064275927405453,-0.8096412624935886,-0.702454785872618,-1.2678371555631551,-0.9174496852837888,-1.0216445430818968,-0.5188113172278296,-0.5628883883618259,-0.14108796399047244,-0.9116080963553589,-0.7177481612265134,-0.6608232222438206,-0.18043855498342906,0.1304769774117159,-0.32934784764023695,0.6256145563281174,-0.8204798339187983,0.005414318243749491,0.4144275498578609,0.7246063782192239,-0.6031514550719722,0.07522135562684101,-0.14201526192553712,0.9030948554874538,0.2738929595667278,0.14461794050402646,0.4891319137709199,-0.1002215869432905,0.5349605359164417,0.58858875348572,0.044540776763328016,0.1777090252232175,0.30093121412882856,-0.07838191277618374,0.005508213250776524,0.25188514137318063,0.12338526905952331,-0.45117016368873647,0.160183121898789,0.39839215498159014,-0.0695123327220557,-1.2740937649576893,0.26474700643452115,-0.6899599068380727,0.4524561976512196,-0.36304562057624407,-0.008694050059488364,1.0362641538116126,0.43601310549231,-1.416276399536115,-1.1641501453041219,-1.315920977377803,-0.5344642294166223,-0.8437129395823301,0.19440675420854367,-0.2783661551948398,-0.24129188458873646,0.4467405008117855,1.6471093928968727,0.6612515575245885,1.4645798879610008,0.7259742751420732,-0.04140658338400195,-0.8634718362192134,-0.1429810466264073,1.1142399003943664,0.9017072500464378,0.4577058994872659,-0.05639841594286104
SHANK3,-0.3915859737444752,-0.04032231499060268,0.09017959352872917,-0.10053455031073395,-0.10534880483049228,-0.2385390003699256,0.014873407248168364,0.029764672502226964,-0.011559441265245678,-0.014523727682988744,0.11148710920491962,0.049750019548441604,-0.2651683666513646,-0.1337231104987699,0.207857968486589,0.15817773009311947,-0.09152773697275414,-0.1838930459877551,-0.05556378032263719,0.25207325247378215,0.11900194210451898,-0.14368977229108548,-0.08803553092146044,0.014042068565501468,-0.46625919026095464,-0.17817178444907483,-0.07305358892091394,0.005855186990754972,-0.42865270264586697,-0.426159769479686,-0.21950702030082414,-0.12271162455924603,-0.2763913332868173,-0.6291790641058435,-0.045083015400836736,-0.2721524462103398,-0.16048943399944463,-0.1894264800554044,-0.22415999935570696,-0.4124710848201812,-0.08895455780754255,-0.30308961869453516,-0.18870446048690148,-0.14685356030491148,0.1826575496941091,-0.15933650388882797,0.0035799369805304647,-0.004682181710213401,-0.3675799629697456,-0.18593551820305237,0.0947926304910109,0.22503594027560758,-0.14127639536584757,-0.19230908074908312,-0.2849455630206737,0.17925282978510795,0.2947649982267414,0.4104536438832865,-0.10017934058294058,0.5811083782886939,0.06447429762461827,0.13032512805641452,0.7986479349010629,0.5238798863350167,0.1346548157371445,-0.022373114719113473,0.5155504658113849,0.5170774376880317,-0.02098376063761249,-0.14863009930890872,0.1875140545798926,0.6921295684132247,0.013902439811827831,0.1968179186450668,0.4509678422253352,0.2847270961534248,0.14834344447188483,0.3386656883880406,-0.0778503390154027,0.015505964332245914,0.05267168190678933,0.001482246102313726,-0.1217964853144465,-0.09143093939448563,-0.021581748513742463,0.22542354652956623,-0.12864076245810144,0.178367743062387,0.1240551546088817,0.08435282184897294,0.1312608103840105,0.2686720333235761,-0.032793776888923876,0.09031244119142143,0.39227386252557145,0.08518290159933195,0.15979332134841026,0.20377572071447556,0.28209593816471873,1.12463035647687,0.18973284309682686,-0.025587262422876893,0.15295964380405694,-0.13969943015624742,-0.14990191809685188,-0.2966872280212105,0.1965202768425092,1.1619002996050012,0.7693818748422846,0.846946650606585,0.5043288092291155,0.3509566367267874,0.49616153054485035,0.7953147524620353,0.3354730251516826,-0.08808074963829195,-1.3172750441643992,-1.4083747994674904,-1.9381665754075201,-1.5365746395449844,-0.8062708114859208,0.6247157695231557,0.09537012365878586,-0.6304887344385167,-1.5417114487038497,0.11848173236890364,0.020254000432433323
