,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126
0,0.0,0.8429958522379883,0.8343083507241756,0.781035022891469,0.8641745200284902,0.8819684034759683,0.6948927259876654,0.6894551427288742,0.6800700955713824,0.6095591634661471,0.6484850284831125,0.7542296243026599,0.6879296413526874,0.4955692562145451,0.5902844492109013,0.5890910689145356,0.6641233486730528,0.5116209712785205,0.5692013181193842,0.7407195101926615,0.36433384659062545,0.24998107317577697,0.05281210131804746,0.3010089756028341,0.22390381054745387,0.4441870391838921,0.6278390017652699,0.37513842582873214,0.7761821671748763,0.7889449730512458,0.4689485917911453,0.5163587556518059,0.39347850413938323,0.4676202201192233,0.5541433875817272,0.6513245901741886,0.6038974085460195,0.586651819394256,0.34336002160036555,0.25950717967466874,0.2901013568077429,0.4963179622565571,0.4813438323234764,0.4345291324116999,0.260822362814606,0.48180514384445405,0.3033894162120398,0.38789874079875725,0.42176102888039274,0.38632423297093993,0.4196091007913361,0.42761578737460626,0.36828648183381707,0.6167802644313843,0.7321057329489714,0.5678030998362763,0.6923951430405548,0.5506276743261448,0.7026535273575116,0.6731588490430143,0.0,0.0,0.0,0.11074017079560608,0.20334097659076947,0.13262284505279626,0.2231021116066248,0.020828292884052125,0.02708412746755979,0.2039992552157694,0.2858016399570773,0.16306745515194962,0.16706330327469604,0.4778730621990122,0.15105038755265035,0.23896771452492832,0.6295268368513193,0.07958121588576123,0.2828675879182469,0.2320935212118299,0.29261081736977856,0.0981353120294245,0.20920860434661337,0.3139326031278564,0.19904676945623462,0.3731036299505706,0.30738988614217005,0.15853639476829323,0.24766666932024006,0.16140467103288939,0.2312716397054025,0.3294132604054188,0.3308508856095021,0.24329693022463728,0.2825003116664475,0.07128371153379932,0.2222660103021584,0.26665079533228925,0.3237337232555057,0.29017223266520265,0.25331742909861843,0.02272529532845447,0.3861384160622878,0.19230064890283702,0.2289702079037831,0.3031733093554899,0.10378186464895632,0.0871030263552526,0.007961335412661702,0.09686272480920631,0.06520930872266709,0.693859865968438,0.6724874452658318,0.7010390673116882,0.7526291113235452,0.13352098559917916,0.0779361963855806,0.6129895966076145,0.4941928199258469,0.5785360619747958,0.5850488761504306,0.4133772105875721,0.35938479148186314,0.6095749156296282,0.5996080841536499,0.6012611066919153,0.7701714095969002
1,0.8429958522379883,0.0,0.8918231642099939,0.829616810383655,0.6280637713679799,0.6679177588816776,0.5369092232936061,0.8897817847653194,0.6797697725802172,0.6942346659971612,0.7040920682143705,0.9842804249637539,0.8099727636393704,0.5310915321278783,0.6575631998532262,0.645437557618182,0.704301848401453,0.5345436967387626,0.5528494218208367,0.7482605543517873,0.23043030295073602,0.2523476174184641,0.04372442805425981,0.22163826541323653,0.1442420669505093,0.46144026513339215,0.39331043036956875,0.15766378307014633,0.46183383137223394,0.5131001040997956,0.43264649108109776,0.6032307082537972,0.42573114116097416,0.4482788210274209,0.5248393230298654,0.6342652964626574,0.39277795917625946,0.3597309379800813,0.33647579147233786,0.2555367677750619,0.2991379607095603,0.46072823632690946,0.42688578255188253,0.3804507862913172,0.29736975535874766,0.4519024387571026,0.3373679387716551,0.43862427164626533,0.4658597819643537,0.39981084821277096,0.43196614120950333,0.46650899125438955,0.38811253506013443,0.437056788893418,0.5516451917436961,0.3182013191285767,0.4046494663093579,0.27337169799171024,0.3979323099101637,0.39841203508486084,0.0,0.0,0.0,0.01046405109586941,0.011457137752202272,0.12586400093913072,0.2557460887888595,0.0,0.00946181143813469,0.1400820206934752,0.28191829689276143,0.16960941967641882,0.140986954346579,0.5035740811256407,0.15688797312245567,0.22707999997041403,0.6278318315087055,0.0,0.28744671687535533,0.23819635952742607,0.31369353501439834,0.11983107402585914,0.2291025424610948,0.3298584480619986,0.2191782563630957,0.38903721948479936,0.3305438559215612,0.1880413226132021,0.2724788996014835,0.19073595830254575,0.2572001613268296,0.35007167261947775,0.34364926706034615,0.2674330152278564,0.23696063903548895,0.04224491906706161,0.23819635952742607,0.0,0.13288206384799087,0.027937012099197137,0.1427745381582984,0.0,0.15452677034692894,0.21002203146134474,0.24828098626545095,0.2712165377772009,0.03611697490528235,0.0,0.0,0.032103890972904635,0.0,0.6951853532057697,0.6884214875837011,0.671367304808507,0.7444444444202313,0.10665756325301606,0.0,0.6037517835806738,0.46622260915959585,0.5364908467945197,0.5572435778868453,0.36767185423333826,0.3155794615713368,0.5590967049390381,0.5466615028957987,0.5514316947799766,0.7272067262941179
2,0.8343083507241756,0.8918231642099939,0.0,0.5520023770892063,0.5279804245582775,0.8966223846369457,0.9004012162469635,0.8922243598222159,0.5676493980249342,0.8426364844378519,0.7365864727270566,0.7342338593486493,0.47995734990364747,0.715179754679579,0.485872439258648,0.647716484877224,0.6482809535422223,0.6061454314138275,0.5707521808461217,0.6030678947932225,0.5914872943760754,0.38144266516359954,0.2109731357731709,0.5434377044843626,0.3469530826865361,0.5479432389824239,0.630479728368014,0.512775983940042,0.5354178415992057,0.6605431169460866,0.3137548846538764,0.38410852755516744,0.3707653061735894,0.3523747910184629,0.37475760314817474,0.4105484455966303,0.36804477035015043,0.32476953051131235,0.2824103440358787,0.26428913117462566,0.21269551096582942,0.3745474054672153,0.26846109728526846,0.2578174320463168,0.17007019253994854,0.2906792080986451,0.16984005016178974,0.27408069631811366,0.3196052189907274,0.3303860678893918,0.37159719826036586,0.3373679387716551,0.4006691618288742,0.428499038820579,0.5125100742578003,0.4338117070963926,0.5514179063778671,0.45046395968128394,0.5105098175529862,0.579790883346609,0.05152036844914475,0.0,0.0,0.05083429530212315,0.0853384581995689,0.03922410723177653,0.13288206384799087,0.0,0.05220214016885659,0.0473374591732426,0.1379407542315357,0.12306661881985209,0.3547143386491582,0.568430485062169,0.21829655775091636,0.18587624735803482,0.5528017800969245,0.07315506599846093,0.29615073965038863,0.20463684458402256,0.2985752570834789,0.13190679064621347,0.1712136545281718,0.2791715043222392,0.19520544630035555,0.3092467890318982,0.30122254019527195,0.10245849974205627,0.15970595075176588,0.11266695033870565,0.1812049944086049,0.25342109339259544,0.26901779935314474,0.16561195775768087,0.18203193552751254,0.018165834213167927,0.13255794368823728,0.12655224521817846,0.19502283965275824,0.14908852553584348,0.1474025656696704,0.0,0.2722096244335338,0.18901137572842253,0.1856772679190009,0.2237635884350638,0.03768163834717706,0.0,0.0,0.0,0.0,0.7289641105180115,0.789511545725278,0.6537593514464619,0.7728440274419122,0.0650101304863138,0.11724624729443775,0.6053169948502021,0.4276631330407739,0.6299284908103829,0.4995947974649173,0.31307812741211766,0.39787573226419926,0.53112477392656,0.5482843913660499,0.6090936479561297,0.7196425609639442
3,0.781035022891469,0.829616810383655,0.5520023770892063,0.0,0.8710807987732819,0.4432328444240509,0.3281526525651335,0.6015480262535797,0.6666468223118523,0.5114000454697541,0.5716660106505412,0.7586185399287292,0.9172668423247249,0.4121731730167082,0.637377550860553,0.5238310510993205,0.6006573714350955,0.45874172897664295,0.47259733698773165,0.7473884008579957,0.015341201816064545,0.22639737228561158,0.038455607686313245,0.06798955612391928,0.1430696325947267,0.4147232768549906,0.20596704139214622,0.0,0.4926721877181147,0.54867398386303,0.7218121446337763,0.9136680153670518,0.6134239505231784,0.7372863134808075,0.7114240166411472,0.8352152435298003,0.5484758202854743,0.6268508672905778,0.5154767070677577,0.40341951891580635,0.4338930097043598,0.6794346325960555,0.589295176368677,0.48233870986668276,0.41681153753704175,0.6550935302940613,0.4539659853820037,0.48110849215915885,0.5403293893103926,0.5011493081332395,0.5099862913014662,0.51752034748875,0.4271887461833304,0.4987699754241632,0.6699811253571136,0.30911885697821245,0.34622752714682425,0.2638047551706664,0.44988670525855323,0.3496756858991424,0.0,0.0,0.0,0.04804588013535972,0.05083429530212315,0.1803717165143631,0.3073118227984798,0.01341651027751759,0.06561258207208256,0.18784626922800657,0.33717031539497205,0.2981513102186633,0.09719575181488138,0.39925348034418945,0.19355084109341222,0.42909523818491585,0.6455652643070707,0.04074500241665433,0.3164205659102174,0.32201925776242907,0.34238399086198457,0.13638504482094338,0.2629274038423142,0.36262561501292495,0.25005822268812306,0.44526477812210025,0.35571966691679413,0.21873830067291217,0.3265833171620303,0.22843253274384562,0.28547598093155535,0.4090268410158547,0.38249079118734935,0.29751227468857233,0.26957166591432613,0.09354020648766438,0.29128417340355295,0.0,0.18203193552751254,0.0,0.29007085835484614,0.0,0.21285074615720376,0.24393985849578795,0.29983727008483635,0.37437192982305295,0.10073239630817551,0.09492547659809997,0.1626990452012919,0.24417271133227988,0.0,0.7286240883685912,0.5284923945863279,0.7486782897024132,0.8101421207057469,0.17932105874589901,0.00946181143813469,0.6701177638602707,0.6346540234140966,0.4664638231403068,0.6733218969229402,0.5329130802732333,0.4189770388485539,0.6476425183072846,0.5736172067607176,0.5542690533812655,0.8011491800753788
4,0.8641745200284902,0.6280637713679799,0.5279804245582775,0.8710807987732819,0.0,0.5820614658245069,0.4453928070043746,0.4582231361220934,0.5899502081986115,0.38900652301795036,0.4429714895749337,0.5540942914410446,0.7041310096386707,0.3035377409376213,0.49380235425961055,0.39137519923972786,0.4854812116300341,0.35228876076627746,0.3870549649608997,0.643441639720526,0.12055844953449288,0.1558448741593116,0.0,0.07088952086424362,0.13607121420458865,0.3230939621815886,0.42605917227877776,0.17804672111809902,0.7575901053630725,0.8191537030059226,0.7463152723675799,0.8038239893822539,0.6025176700419695,0.8291540232770699,0.6662446402938942,0.7854789048004028,0.7394974763854072,0.8971922860587387,0.5236264895241649,0.40312332842341436,0.4002546946783174,0.6864896008852387,0.5907598868566626,0.4728248312821905,0.34508406515860096,0.6454027024761269,0.37752209224104805,0.42271094627489475,0.4674979724937104,0.44449342312459805,0.43941893369028223,0.4471695619102568,0.3684905881242655,0.6096600993275261,0.7953232640411007,0.4638422996738541,0.5929794356383654,0.4366217402811372,0.7775901364056522,0.5421689933922472,0.0,0.0,0.0,0.025358024033679073,0.11149134717977881,0.13255794368823728,0.2492842533489869,0.011457137752202272,0.02360407902425342,0.1834641211056021,0.30534180092850804,0.2354589963041906,0.025358024033679073,0.31931423077028437,0.15019814978742635,0.3996996029518254,0.5513006343163512,0.0032462778772657658,0.2448682930201522,0.2533142214104398,0.266395120525304,0.07537437227449645,0.20413379557699685,0.2941126729474086,0.1670396662279579,0.3762522458322795,0.2762669829294349,0.1479674616573831,0.2430034287425717,0.14711901340185926,0.21484889287907558,0.3343652012850516,0.3196052189907274,0.23583635550216767,0.22320088480898242,0.05620537381515568,0.21681098501406706,0.10583062213410843,0.2301660446600779,0.14540199510139573,0.2995580857643694,0.0,0.2787492038571615,0.16318998162473308,0.21770476182449877,0.35638475910075884,0.06798955612391928,0.10029655511113252,0.17783287201655273,0.2657294467092134,0.0,0.6666444327665445,0.4701357954071057,0.7443368957348825,0.7624101133092726,0.14188441941121752,0.02091894919033697,0.6227502126421302,0.6211680732666918,0.43574638644051167,0.6553960492693052,0.5362136753115259,0.47894168445009466,0.6512034749039545,0.5599733277648611,0.5535547939842314,0.7911481461905439
5,0.8819684034759683,0.6679177588816776,0.8966223846369457,0.4432328444240509,0.5820614658245069,0.0,0.9067186291841228,0.7026945310548985,0.48314257884900336,0.6620441415266112,0.6362805163255105,0.6216136868126062,0.37690618115597385,0.5806215664078759,0.3650632764850124,0.5229298795383334,0.5393014852659409,0.47298095798968576,0.47289582575692635,0.49913857458475147,0.5494279424279295,0.2587368176054254,0.13669797232636252,0.4700775432385288,0.35567796327943146,0.4153033657154428,0.7767339484043188,0.5589424058949293,0.6925248031571397,0.7535762585135405,0.1937359343008078,0.26419242842650925,0.24555945360811196,0.26534722405526584,0.24590339348289603,0.30931069866235406,0.4097903047165636,0.35467224759653654,0.15292366170997565,0.13190679064621347,0.09719575181488138,0.29679780278132506,0.26534722405526584,0.2993482261307105,0.06740016588380197,0.24498379195091533,0.10116649761556995,0.16245274332228812,0.21033999143376056,0.206297063597172,0.252778280290637,0.225710432331632,0.2677143665700369,0.5221656372911955,0.5799129731966889,0.5544971652569366,0.6795280665344325,0.5799235832301728,0.6306495470931066,0.6985994036096403,0.0,0.0,0.0,0.07427038073033451,0.18686571945427524,0.0,0.017232418755889222,0.0,0.0,0.10415763170358679,0.11070049108960464,0.007429187153167931,0.21990758326262044,0.4263208865641698,0.07315506599846093,0.05083429530212315,0.4297093036390478,0.0,0.17413157785482816,0.11836156202631133,0.17501387261865234,0.006398447368657431,0.07146034754558984,0.16096310039602196,0.07646726823851606,0.18078915362233933,0.17501387261865234,0.0,0.05083429530212315,0.0,0.07646726823851606,0.12992960466634268,0.13288206384799087,0.04445670175136268,0.2122284713083542,0.0,0.027937012099197137,0.25060770457024134,0.308734155280671,0.28775874645269567,0.19737313734357706,0.0,0.3721721750558215,0.06440432260698806,0.06973879866483286,0.13480675538653783,0.002174917160982743,0.02091894919033697,0.0,0.0,0.00946181143813469,0.601024995545828,0.6897530933448829,0.5632748866000843,0.6586410800865247,0.0,0.09809075467043578,0.49779218223290916,0.32144932861142367,0.5372239167069544,0.40996767761657593,0.23148096071920005,0.30652809159990985,0.4559081615719736,0.4780518967699671,0.5284327888034148,0.6335063374774592
6,0.6948927259876654,0.5369092232936061,0.9004012162469635,0.3281526525651335,0.4453928070043746,0.9067186291841228,0.0,0.6599017773640743,0.32842095330102195,0.7805959841059007,0.614394176740823,0.46216332976948044,0.23917492390921283,0.8199711899461014,0.2067902264972687,0.4609185670051796,0.4181582809398606,0.5372317723857073,0.39092367374770887,0.3367243452561872,0.868515563369818,0.5023251466998689,0.4116010405380111,0.7589585196894788,0.6184181231269941,0.5678748320858931,0.8577691495369343,0.8245426618868664,0.6302061292818434,0.7863359641460202,0.15211315684156643,0.19611390800086356,0.207117763591557,0.20329017433191945,0.19967370977173243,0.20175496436612314,0.3163607023066738,0.2372089090818955,0.1153615860280493,0.10288577822142168,0.041497546825548695,0.24062645469073496,0.207117763591557,0.2603523308182213,0.008450248486949731,0.16656584311188027,0.01046405109586941,0.1272361608882278,0.13255794368823728,0.16464963083046974,0.20446942001963186,0.17098592201961801,0.2526707743668135,0.4915062313790284,0.5239465028664787,0.5554048574909797,0.6903100404187129,0.6160505905844125,0.6311110444776241,0.7238334180300409,0.11909880032875628,0.060696841930092185,0.026224500594974793,0.1268947407236412,0.20413379557699685,0.030456249859611977,0.03611697490528235,0.039987213753552846,0.11188462874079269,0.10029655511113252,0.07427038073033451,0.0,0.4386631706747933,0.41259412719434396,0.23406403307674625,0.025358024033679073,0.32890223271846764,0.14188441941121752,0.14158608662302408,0.08633610036303843,0.14540199510139573,0.1712136545281718,0.061946766416836545,0.1209203208604269,0.16440771252581998,0.1351242511831514,0.15505593067623955,0.0,0.0,0.0,0.04074500241665433,0.04590661967308992,0.0770096246400582,0.0,0.23316692058537314,0.07259308938288664,0.0,0.2511544238369605,0.29751227468857233,0.28338780889230925,0.20054574518350943,0.0,0.3802845899681356,0.02000896703410586,0.026224500594974793,0.09213706143133656,0.057507691573494425,0.01244123707574017,0.0,0.0,0.005357843895710733,0.6667614587800889,0.7841797047641725,0.5565289207424142,0.7193544980066187,0.09354020648766438,0.3332430857332659,0.493544393266524,0.318729907853875,0.5577781310353188,0.3293282557240603,0.19629469313492334,0.40124677464388536,0.4013016257083979,0.436482949920126,0.5288323737067542,0.6015349810991396
7,0.6894551427288742,0.8897817847653194,0.8922243598222159,0.6015480262535797,0.4582231361220934,0.7026945310548985,0.6599017773640743,0.0,0.6396370341575907,0.9257482800495843,0.873769903800742,0.9378423565997391,0.614049767679231,0.6569980332716424,0.45956315832698985,0.6507231931668235,0.6052413685356004,0.5960546912528369,0.5292981161794159,0.5393323100788722,0.35571966691679413,0.2941126729474086,0.09260679103038566,0.3421480562216095,0.14992180343008524,0.5028436880349647,0.4995947974649173,0.2958619154883222,0.36498672439942187,0.4883508955552382,0.3276680367109109,0.48406870708510047,0.3782362736650558,0.3582745470174075,0.33512369470965503,0.4303828929896963,0.2756592403242711,0.22816336866312487,0.28451718941734566,0.22584816792077553,0.23368046219195165,0.37391436351265556,0.3117743225296641,0.2786645466064159,0.2725685100170124,0.3254325949626195,0.28884385257946205,0.4263208865641698,0.44734924178109564,0.3397118225937032,0.3886990808196881,0.47006297531927727,0.37195691487383475,0.32521202240607866,0.4274908680810404,0.2580224127537434,0.3635994907061967,0.25071726854232185,0.33966350344912205,0.3736671818405042,0.0,0.0,0.0,0.0,0.0,0.13255794368823728,0.2471552802177962,0.0,0.04372442805425981,0.09492547659809997,0.23658716791935877,0.12447430492531468,0.25223968467204433,0.5517758378391935,0.18784626922800657,0.15505593067623955,0.49859080992905014,0.038455607686313245,0.2724788996014835,0.20986270215358702,0.2840346047506529,0.1153615860280493,0.22870103222122184,0.2938920257974597,0.22474136718938312,0.3654070955305508,0.2983634902529879,0.1922462913745416,0.2659200554049765,0.17783287201655273,0.2450991683363708,0.3479428822915088,0.3285816165655456,0.25148114085716844,0.25005822268812306,0.060696841930092185,0.263220641502503,0.0,0.04224491906706161,0.0,0.04874971581641145,0.0,0.10457829850707673,0.17567092738562898,0.2112883308723728,0.1626990452012919,0.0,0.0,0.0,0.0,0.0,0.675559452070456,0.7962378382554853,0.6687623401553856,0.7042426772339262,0.07427038073033451,0.0,0.5213050794955462,0.35542740502781667,0.5560938984999827,0.4459034204742818,0.28290017474291107,0.3270727804029248,0.5016843666432257,0.5156875965139676,0.5642963523891867,0.6614767916316159
8,0.6800700955713824,0.6797697725802172,0.5676493980249342,0.6666468223118523,0.5899502081986115,0.48314257884900336,0.32842095330102195,0.6396370341575907,0.0,0.5996886146218199,0.8409534921477483,0.859651328239234,0.8549102203605343,0.46079171690844983,0.885950502697594,0.8170964660102433,0.6787719254610202,0.5169254811865663,0.4004759403967357,0.649014062697672,0.01341651027751759,0.16868197496632573,0.04298718975181489,0.07427038073033451,0.029622971965370195,0.381245011853035,0.22206666609767925,0.0,0.3188470238943723,0.4164543416620825,0.618071305237459,0.6613438993464068,0.5184205987823313,0.432461362861256,0.42482944086710656,0.9218566327305397,0.2699393492167524,0.3125212669645826,0.6236161780777969,0.2607524866813315,0.5558161573012079,0.49967249824213567,0.3659018117049738,0.34545128284177634,0.522983623641449,0.451419292528071,0.46552612352573186,0.5360390909400844,0.6845065514625078,0.6063203519337284,0.6584557327384344,0.6756122748211896,0.4179702675226488,0.3152169871254103,0.39787573226419926,0.23069392061460664,0.2543782439221261,0.16121279564486232,0.2471552802177962,0.25699362331015163,0.11188462874079269,0.032103890972904635,0.08830433931039712,0.11188462874079269,0.10829281561857783,0.30407540449571835,0.4688027763286395,0.13977869488148448,0.19149374696564722,0.24636029429411452,0.3091828418185937,0.23226234539695212,0.09809075467043578,0.30454368921302905,0.2794240996346347,0.20396559410016532,0.44542935901584174,0.20089261065493846,0.34531372149124884,0.31713637035833747,0.4278780811896125,0.2915853986185819,0.373171126479378,0.5296777000492401,0.4099170291605646,0.6373243692895346,0.490085530977907,0.4134557000450984,0.5157450409067934,0.40494153450202863,0.4635797304158887,0.6100468247249972,0.5783526922854189,0.4856454462276401,0.4511942428528746,0.24828098626545095,0.4740395253057427,0.0,0.0010928959640196178,0.0,0.09260679103038566,0.0,0.07259308938288664,0.36841641197330577,0.4671094468556667,0.14038450276081024,0.1219987650690806,0.05620537381515568,0.02000896703410586,0.13255794368823728,0.0,0.5438154492287312,0.6789555864572858,0.7228631067569968,0.5827459032723049,0.21696045889752055,0.0,0.4120242110302763,0.34233684486814375,0.35948955667543947,0.42688578255188253,0.33825282620237146,0.295427235763256,0.4755459836177468,0.4348437896345546,0.4420517689941273,0.5828802103560428
9,0.6095591634661471,0.6942346659971612,0.8426364844378519,0.5114000454697541,0.38900652301795036,0.6620441415266112,0.7805959841059007,0.9257482800495843,0.5996886146218199,0.0,0.8635014495719464,0.7478049621713682,0.520345945680798,0.912089080938105,0.39902973081444376,0.6122993518867695,0.5293488039832037,0.667351829621741,0.48946570768618886,0.4562726239984634,0.537011598579451,0.4931916391733682,0.3292219063433679,0.5433560578088095,0.26920273516828125,0.6532578242276474,0.5282452433564884,0.45231486238582364,0.3289555769594641,0.4975887778095134,0.30943840535124273,0.41249522565674823,0.3468174092652052,0.3186126655426896,0.30988420136747474,0.4382540352114315,0.1872590010152891,0.1586896608022498,0.28150654996730873,0.20596704139214622,0.23161158203591564,0.33028074852707623,0.24014476073324553,0.21800106237046724,0.23043030295073602,0.26095201377050453,0.23316692058537314,0.38255596483814086,0.42100879997319085,0.3510771356063889,0.41515863335189795,0.45620644889641176,0.376734473820296,0.26428913117462566,0.35228876076627746,0.24636029429411452,0.3534018799583308,0.2591429515344412,0.3130163946638855,0.39110450898853616,0.1209203208604269,0.0,0.04590661967308992,0.08683151002669874,0.05815304796672076,0.1391694931027783,0.24704206601382633,0.0568584822834586,0.14569005416544809,0.09897845129874987,0.17910970351300562,0.08228941079564989,0.43206949853416554,0.5230104857354776,0.266395120525304,0.13223285455795508,0.4218745503784264,0.1474025656696704,0.2706710070356176,0.17932105874589901,0.28961235212492537,0.19502283965275824,0.22680746290271625,0.34609094488090036,0.2674330152278564,0.4031772412817772,0.3253774937538953,0.2278935366807748,0.2908307652424681,0.2213517244487799,0.28216459877176514,0.37451233298405673,0.37500232134553524,0.3018402004849943,0.28354986888220074,0.13575647524943824,0.2708531548723278,0.0,0.05220214016885659,0.0,0.04590661967308992,0.0,0.09809075467043578,0.20596704139214622,0.25427230895701114,0.1436574298804813,0.02091894919033697,0.0,0.0,0.0,0.0,0.7036882882403964,0.8257093988218901,0.6785001366139487,0.7391140610525688,0.12447430492531468,0.04662439279458416,0.5311330827886913,0.3604917963331742,0.5895576627768883,0.40652097015641125,0.2608522959890182,0.41544790570095547,0.48207812447217396,0.5069779872485152,0.5921672178579953,0.6538104527527886
