index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
mAmyg,2.9205914,1.3773057,0.478056,0.0,2.213478,0.0,1.7151668,2.6742272,0.090436235,1.9464018,0.0,0.0,1.2117262,0.0,0.39796147,0.941178,0.53156954,0.0,0.9482989,0.527723,0.6452673,1.3972654,0.0,0.96516925,0.41470376,0.00035138614,0.61771804,0.963767,1.7038602,0.0,0.8420392,1.3884017,1.6071345,0.9591929,0.0,0.3484989,0.0,0.95484746,2.0683427,1.9960179,0.21170639,1.1349083,0.7432955,0.0,0.47516125,0.47118196,1.2068969,0.0,0.6168869,0.3073626,1.9747694,0.8018835,0.0,0.43687335,2.2409427,0.9644069,0.28729168,1.2888976,1.9870708,3.9681451,1.0743365,0.0,0.0,2.899423,2.104905,0.0,1.1324662,0.0,0.726056,1.2346069,0.0,0.0,1.8957174,1.6897464,2.4578516,1.9631174,0.092725016,2.490953,2.8127122,0.0,0.0,1.9834284,0.0,0.0,0.21784697,2.7320151,2.8719246,0.6200218,3.051703,2.2339804,1.4671627,1.537706,1.9783324,1.7082872,2.573109,0.66972077,1.2195655,0.0,0.79842633,2.6517534,2.2025838,0.5321547,1.8017616,0.15922025,3.4316416,1.4500326,3.8214176,1.0496607,1.4793501,0.0,0.0,2.1678665,2.2050617,0.83305585,2.885647,0.10810357,1.5621204,0.0,0.0,0.0,1.4228171,1.128731,0.3121449,1.933123,2.2948995,1.2658838,2.8599024,3.9485593,4.2440157,1.8076452,0.52317816,0.0814076,1.0127313,2.4762707,1.1481268,1.2001015,1.8241653,0.0,1.8008091,0.7102306,0.0,4.3459654,0.0049087107,0.9613451,1.1872396,0.96117663,0.0,1.7787907,0.0,1.1608683,0.0,3.5850627,2.1914356,3.1633778,0.054484397,1.15313,0.25240958,0.550721,0.5545356,3.3392274,0.75536084,2.296941,4.3178215,0.60608786,0.2705496,0.0,0.83524764,1.7357298,0.0,3.0288002,2.2248263,0.18559141,1.9778681,2.924147,0.0,1.0733777,0.0,3.0318596,1.2347376,0.4259252,2.3301847,0.2286505,1.5408245,1.3358817,1.0717791,4.5101433,0.100387916,2.5587492,1.6766111,2.7552793,0.0,1.1491982,0.18249275,3.9986115,0.8720865,0.0,2.6304622,0.0,1.9220304,2.7093487,0.0,4.0349674,0.0,3.4780982,0.766204,0.73710805,0.52647763,0.0,1.2421945,0.0,0.0,1.90326,0.0,1.5854764,1.2228076,1.5343846,1.9688116,1.4588082,0.0,0.41057554,0.0,1.2660877,0.0,0.9635102,0.4513818,0.3338179,0.0,0.6902404,2.5591748,0.2729562,0.0,0.45442545,2.9664218,0.09670284,0.84263945,3.56262,2.8997183,2.8367972,0.8383846,0.0,0.0,5.5556736,0.0,3.0477345,0.0,0.7939262,2.6333213,1.1881766,0.0,0.0,0.0,0.54765815,0.95219445,0.0,4.6219735,0.0,0.6452041,3.9720595,0.0,2.1268218,0.0,1.9988904,2.3921375,0.0,1.1596373,0.0,3.1073363,0.6433515,0.20758387,0.32424113,0.0,0.0,1.7046782,0.0,2.366705,0.8799187,2.2056446,0.0,2.8527727,0.0,1.0559204,3.2823527,0.0,1.2377005,1.1941392,0.7384905,0.0,1.2739418,0.62034446,1.5058769,1.5751758,1.6013095,1.0783088,2.6520658,0.0,0.61595404,0.0,0.69764376,0.10309997,1.130889,1.1734967,0.740145,1.395458,0.7571996,1.5972183,0.0,3.7292483,2.6759708,1.2475048,0.0,0.0030051507,1.7684824,3.378628,1.7616928,1.9195254,0.43360886,1.0711286,3.0969403,1.7435964,0.0,3.4288268,0.8760651,1.5204412,1.6102742,0.029600972,0.6269856,0.6347309,0.0,4.3180904,1.5419573,1.3019413,0.0,0.45139164,0.0,2.1604416,1.2505208,0.2702775,0.83986247,0.0,2.3596334,0.0,1.7662914,3.073113,1.3711593,2.781385,0.0,0.0,3.5594642,3.9559155,0.0,0.07982546,2.9858282,0.67359483,0.0,0.76663774,2.1689205,2.5947177,1.9500186,0.0,1.7881324,0.4355792,0.8814762,1.2976685,0.013765272,4.3707423,1.6682686,0.0,0.08658643,4.483896,1.2944251,1.0385258,0.0,1.1914387,2.8054929,0.41748905,0.8976849,0.74206597,0.7089237,2.3974154,0.6934401,0.8474765,0.0,0.25229365,0.4197151,3.3043115,0.0,0.23387234,1.4870126,1.0305383,1.7989466,0.0,1.5319351,1.1184963,1.018024,0.14954291,0.0,5.66852,0.7447215,0.16039702,1.5374558,0.196767,0.87115175,0.8983731,3.1461184,0.0,0.0,0.10531881,0.0,0.0,1.5628265,1.1098938,0.23782732,1.091404,3.9553986,0.0,1.2937464,4.952079,0.0,3.2217414,0.0,0.08540732,0.28631577,2.9362895,0.0,1.5607172,1.6768683,1.5410321,0.0,1.122856,1.1178209,1.7237489,2.3804338,0.0,0.7474256,0.0,0.0,0.7543837,3.2896104,0.0,0.0,2.6896021,0.2657085,0.72498405,0.32241592,0.07851213,0.41952872,3.740597,0.19530208,0.80452186,2.8630555,0.0,0.5282658,2.2391865,1.4892379,4.381524,0.88043314,3.174036,0.5003365,0.0020592378,0.0,3.0858445,0.2173141,0.0,4.2341094,0.8017703,1.8497311,3.4724507,3.8773522,0.0,0.70662034,3.6955054,2.0223966,0.59085625,3.2771714,0.70404536,0.6591362,0.31187385,0.024815138,0.0,2.3985286,0.17346586,2.32891,1.4253289,0.33650562,3.6453078,0.3631512,1.6067833,0.0,0.0,1.6953161,3.194534,2.6028836,0.4082896,0.0,3.2688768,0.9766118,0.41135147,0.0,0.10187181,1.267778
lAmyg,2.3911602,1.9253514,1.6282673,0.0,1.0408733,0.0,3.2483668,2.7434235,0.0,2.1424565,0.47538853,0.5013112,1.05591,1.1103342,0.2820626,1.7997366,2.5340047,0.43104678,0.12359901,2.9389074,1.522037,1.982682,0.2639421,1.0193241,1.6437966,0.0,2.7216303,1.1112295,2.1179981,0.0,1.1182222,1.4322135,2.4343538,2.4709857,0.0,0.0,0.0,1.8361158,1.0501624,2.797028,0.0029193638,1.0792277,2.8673134,1.2066159,1.8971766,0.6325722,1.7846264,0.3381506,0.0,0.7788285,2.287697,1.4233652,0.011356186,1.0988125,1.6223485,2.1063318,1.2891225,2.4076533,3.0982835,5.2524443,0.6832206,2.49475,0.0,2.426823,2.445411,0.0,2.1592162,0.9977868,1.6655684,1.9676856,0.0,0.0,2.0188472,1.8512783,1.5289605,3.042698,0.0,2.1739485,4.3816137,0.09355445,0.0,2.441652,0.1617013,0.0,0.89829355,3.6569161,2.0449889,2.0187151,3.3294363,2.417992,0.08348865,2.3853018,1.0654604,2.9486146,4.2917986,3.0556662,0.5924309,0.0,1.0997114,3.2446046,2.364843,2.3159022,2.3618793,0.63012624,4.48097,0.5910369,3.5592296,0.5475553,1.7789237,0.0,0.0,1.5134534,2.186952,2.6251476,3.6336794,0.51941514,1.1348801,0.0,0.0,0.0,1.1021568,0.5731835,0.4946694,2.2510002,2.8188145,0.76615185,1.9804813,3.4504194,4.1413755,2.999943,1.1002173,1.046816,0.739307,3.0966942,0.95781106,0.016891265,2.9072745,1.5144464,1.7496734,0.0,0.0,4.3089576,0.0,0.0055315048,2.9491034,2.2564788,0.0,1.9968596,0.0,0.57443994,0.0,2.5696714,2.1749287,3.8143644,0.0,2.4548352,0.6613,1.9818774,2.7459884,4.278335,1.5873584,2.8535051,3.3544145,0.9638459,1.4634321,0.0,1.7771587,0.91087705,1.5637308,3.375713,1.6570189,0.21885683,1.8929946,4.686827,0.0,0.5140362,0.99398994,3.704429,2.3250039,0.6948644,2.653852,0.45871216,2.6141474,3.2465546,1.4770302,7.247243,0.5618998,1.9376808,4.8031235,2.5899303,0.0,0.56123626,0.7015683,4.7861266,0.464748,0.0,2.8668616,0.44094148,1.4187762,2.7953408,0.0,3.4179485,0.0,3.4603624,1.140338,1.032208,0.7768964,0.0,0.41381836,0.6680616,0.84860176,0.9930727,0.8438266,1.0573964,0.0076789833,2.431018,2.901584,1.4333296,0.0,1.0601172,0.0,3.2261672,0.0,0.12615944,0.7923026,0.5843327,0.0,1.5088712,3.7995813,1.2752789,0.0,0.0,3.4615264,0.20395607,3.5886786,3.5068526,3.731809,2.8279285,1.4988346,0.16539857,0.5031461,5.0150003,0.0,2.730922,0.0,3.0331302,3.5360281,2.2642655,0.0,0.0,0.6721564,0.67487675,1.7327803,0.0,4.5921807,0.07886149,0.20280981,4.6997166,0.0,3.3234398,0.7708429,0.6773393,1.8521613,0.1646807,0.92899376,0.0,2.6334093,1.7153934,0.9034206,0.51320714,0.8761261,0.0,1.7675275,0.0,2.4193795,0.4355446,1.7229818,0.0,5.013184,0.0,0.57366747,4.0776124,1.8097802,2.6325836,1.5495827,1.6542529,1.0182278,0.9932421,1.5376133,3.4845781,3.6287181,1.5519309,1.2226548,2.4677594,0.09781401,1.8762704,0.0,0.5239148,0.0,1.6484964,1.9537094,0.693546,2.310106,0.0,1.3574505,0.0,5.573306,3.5666676,1.7692715,0.0,0.0,0.9958994,4.602982,0.96420884,1.4476234,0.7433437,0.5321406,3.7057412,2.505965,0.0,3.9528978,0.6909075,2.8555527,1.3149967,0.0,1.4968604,2.0706503,0.0,5.109973,1.1126844,0.74899924,0.0,1.0346546,0.0,2.0809906,1.9856764,1.281272,1.4512156,1.617812,3.1755404,0.0,2.1149874,4.5140758,1.0851681,2.7212794,0.9401932,0.0,4.231306,4.672557,0.0,0.11396551,3.7754009,2.3752308,0.0,1.889047,2.1474745,3.1744215,3.8212612,0.93748933,1.8075223,1.0528821,3.1387095,3.9511063,0.0,6.400626,1.4511882,0.0,0.0,4.7533035,1.3780661,2.1903255,0.0,3.314895,2.4850645,0.2986348,1.1613734,0.06918451,2.054272,3.518787,0.0,0.0,0.0,0.34251568,2.2829587,3.5735128,0.0,0.9874701,1.4464487,1.8365422,1.7939343,0.0,3.1295028,0.6116313,1.3587681,1.3665029,0.0,7.540536,1.8525051,0.9104718,2.5845368,1.1744082,1.0401614,1.3092266,3.1880372,0.0,0.0,0.6124699,0.24713522,0.0,3.6283364,0.9516994,0.15646385,2.2051852,4.2642927,0.0,0.4600899,5.646262,0.0,1.590903,1.8000082,0.5461413,0.0,3.2960289,0.36015597,2.5273335,0.59747785,2.5173972,0.0,0.55634886,1.3746866,2.9960458,2.6529014,0.029709818,0.6315156,0.0,0.0,1.0932916,4.263994,0.0052681826,0.54033357,1.6842391,0.38034627,3.1429217,1.1886123,0.17845917,1.1567113,3.9992328,0.24158652,0.6289547,2.479841,0.0,2.4726427,2.4030466,2.4587686,5.678661,2.1290817,2.9477217,1.459921,1.154638,0.0,2.982244,1.6636592,0.0,6.68656,0.7900076,0.72663355,4.6240635,3.4305477,0.0,2.2296846,3.4916341,3.5991707,1.7878479,3.515037,2.0523467,0.0,0.09013648,1.4028258,0.4664404,2.8702047,0.0,3.172147,2.2422833,1.3864889,4.230819,1.4442937,2.7703352,0.0,0.0,2.1518605,1.8253288,5.125269,1.4132868,0.0,2.9232354,1.1488111,2.0628862,0.0,0.0,3.469439
CA1,1.6919982,4.1426816,8.051838,0.0,0.691484,0.0,4.410613,1.3818192,1.2933999,2.5890186,4.745538,4.163574,1.0688204,7.3027873,2.4526393,2.3529058,2.8886611,1.9013999,3.0849683,1.3499465,2.550157,1.4907991,1.7074012,0.912372,6.221106,2.341201,1.2557955,1.0920384,1.528093,0.282926,0.6389684,0.61336553,2.6639845,6.1155705,0.9482495,0.0,0.0,0.7674364,0.24277529,3.4442036,1.8149971,1.6966519,3.459403,5.79913,1.9300575,0.52791274,5.2310247,1.3708662,0.0,0.0,1.619268,2.081725,0.0,3.1255891,2.6977792,1.49522,2.3948529,4.9359703,3.8104713,6.0731354,2.0843453,5.4576826,3.4986756,2.7012813,0.72346693,0.32118195,2.969227,1.1284889,4.8989587,0.6579018,0.0,0.0,1.4251076,3.336299,0.02772727,8.143115,3.3140612,5.647748,4.862602,4.162203,1.468788,0.9258081,1.2140527,0.0,2.6667852,1.4552892,0.3159195,4.537091,0.9173808,0.91378164,0.0,2.3848054,0.0,7.841615,3.203098,3.3826435,0.0,0.0,3.625494,4.8900847,2.7868009,0.9180603,1.9393709,6.0283837,3.1567106,0.0,0.0,0.45889375,1.1619171,1.3716185,0.73855054,0.11358669,3.4725018,5.189342,2.6020339,1.1282183,1.0583673,0.081662655,0.0,0.0,0.0,2.286704,1.8167458,0.3380283,0.70517045,2.2411003,0.0,1.4405173,1.7289248,3.516042,3.2763445,5.6084933,0.4068776,3.5024784,0.0,2.7115266,1.2510973,1.287889,2.4333298,2.454419,0.0,6.286555,1.2146776,0.26820004,5.0539665,2.5482588,1.2451628,1.08772,0.0,2.4223816,0.0,2.275216,3.167966,2.040359,0.0,0.9808609,0.0,3.1161785,6.1210017,2.0617921,1.2104045,2.9012835,0.21164852,4.823087,4.1017146,0.0,0.90061945,0.0,7.349841,2.7329915,0.67396665,0.0,5.7534623,3.9174423,0.6099102,0.48081854,3.5832107,5.9208913,0.78017914,1.1224806,2.473135,2.3651605,2.5368738,1.0613613,3.5049489,8.813807,1.542432,0.0,7.06424,4.546695,0.0,0.0,2.224437,5.5146203,4.536755,0.0,7.630835,1.521037,1.7870722,0.37832385,1.5007657,0.9234882,0.0,0.05339618,0.0,0.73552,0.0,0.0,2.7268836,0.9860878,0.0,0.0,6.4690194,0.0,0.0,5.1920066,5.5997515,1.2669821,0.0,3.4912188,2.4692962,2.5768933,0.0,0.0,0.454808,2.725226,0.0,0.78368497,2.3008158,3.5521362,0.0,0.0,0.7861177,0.0,2.166224,4.237336,1.2619027,5.7947073,2.303873,0.0,4.5382133,0.0,0.0,5.1610107,0.0,7.21123,3.9494572,1.0641636,0.0,2.0365672,5.134035,0.103790164,1.5623837,0.0,3.1734402,1.2275162,0.0,2.1713593,1.698921,1.4701685,1.1266211,1.5190804,0.2680554,1.8881592,2.813894,0.0,4.3483686,3.6740248,2.3300827,1.3492718,8.137594,0.0,0.0,0.0,0.0,0.9702412,0.26328686,0.0,7.89869,0.0,0.0,5.2505016,6.713881,1.2099178,4.66338,0.84074575,2.361292,1.81246,4.154823,5.1889014,11.907396,0.23607253,0.0,5.6595407,4.5427976,6.8713946,0.0,0.0,0.0,4.4851327,1.2009497,1.3694776,2.6173565,0.0,0.23325983,0.0,3.3152235,1.0909973,2.3238416,3.5564451,0.0,0.0,8.220793,4.8394365,0.0,1.2954167,2.9351206,4.1583266,5.538743,2.9219458,1.8722676,1.2013266,5.9956827,0.4388744,0.0,1.3637768,4.270524,0.57332474,3.609616,0.4081666,0.0,4.7741823,0.0,0.0,2.26942,0.6779877,3.113561,1.1317472,1.3508843,2.5476394,0.0,3.720182,5.780345,1.3963557,2.65087,4.900711,0.15506744,7.0400505,4.471155,0.0,1.658052,0.7852379,1.3853835,3.6629558,1.3930849,2.3590562,0.81184345,3.071863,2.5790262,1.6861963,8.305727,3.2065814,2.7705243,2.8996902,4.425009,5.012458,0.0,0.0,0.8615121,0.0,3.587384,0.0,3.9244342,4.0163875,0.0,1.438138,0.0,2.911508,2.3248203,0.0,0.0,0.0,0.94993514,6.4058046,1.8513001,0.0,1.825534,5.415779,2.3707728,0.40725723,1.0098723,5.3260975,3.3840756,1.1370258,1.883297,5.773724,6.8304367,2.580263,2.0359797,0.0,3.017278,0.0,4.2710633,0.11111373,0.0,1.6226534,0.4001949,1.079461,0.0,9.486018,0.0,2.9905226,0.898689,2.6579301,2.276639,1.7065681,1.0880415,0.0,1.118942,1.8236791,0.9865221,2.453098,0.80387026,3.0457158,1.2766064,0.0,5.52052,0.0,0.2851456,1.7586062,0.0,1.2671037,1.257178,0.13585936,0.0,0.0,3.0717757,2.809772,0.0,2.8571033,0.0,0.40473938,5.709215,2.0336423,2.343067,2.123183,2.6827095,2.91951,0.0,0.14816259,2.7829854,3.475822,3.4217734,5.2370276,1.8072273,5.089657,0.54784983,3.3218694,2.0481339,0.0,4.3340726,4.6593018,0.0,7.2629232,4.3933454,0.0,6.193261,0.16199963,0.2553197,0.96968985,1.1151454,1.3132582,1.3024105,1.54991,3.1138353,0.0,0.9632146,1.6612906,0.7647876,0.45821437,0.0,3.3919554,0.0,3.8747613,2.4892066,3.0873692,1.0498567,0.0,0.0,1.0204334,3.6777468,0.9524665,4.3480864,0.0,0.7053447,0.46010542,2.1425571,3.5908809,0.040163897,5.0970263
CA4DG,0.40636688,3.6950815,7.1023345,0.0,1.9509779,0.0,3.5188491,0.9050329,0.8597481,2.7683938,3.577599,3.1027744,0.861506,5.9031787,2.8533142,1.4045407,3.8494234,0.9110741,2.5999148,3.593384,3.0819209,1.1205525,2.1950457,1.5753394,6.184633,1.9552318,1.3322663,1.6856084,0.600067,0.0,0.013271103,0.0,1.1274908,5.236366,1.4166034,0.0,0.0,1.1040199,1.5533688,2.083486,0.0,2.391312,2.8606715,3.6208837,0.9526071,1.7692603,4.6181736,2.9628441,0.0,0.0,1.8102865,2.5710418,0.18097197,4.140727,1.9135275,3.583484,2.7175677,4.404112,2.7591746,5.089137,2.5920687,6.296201,3.3049393,0.721659,0.7870967,1.8826224,3.081273,1.8558058,3.9111342,0.0,0.0,0.0,0.14988899,3.3587933,0.6971353,6.462214,3.4607334,3.619359,3.7363775,1.6738598,2.2898319,1.9010986,1.2538801,0.0,3.0208406,2.5934613,0.040910818,4.681736,1.2800033,1.718298,0.0,3.1661723,0.0,5.8236823,2.0985131,3.0423062,0.0,0.1447623,2.9151716,3.2072606,2.0330017,1.5058371,0.88717324,3.7195203,3.2181234,0.0,0.0,0.0,0.99156654,2.8913355,0.8107161,0.0,2.8895106,6.0543237,1.5424391,1.4788609,1.2634394,0.0,0.0,0.0,0.0,1.9038072,1.2885032,0.38456798,0.7096494,1.5763047,0.07436415,1.5675446,0.9013318,3.16458,3.4642303,3.9809244,0.45143434,2.8086061,0.0,1.3438759,0.055729106,2.2181664,1.4990239,1.739265,0.0,5.31854,0.5150999,1.2925386,5.1110806,1.7576976,1.6263871,2.1204805,0.0,1.1881597,0.0,1.3719577,1.7477247,2.457269,0.0,1.9200529,0.0,3.8525429,4.580933,2.093476,2.650822,0.62392277,0.35593253,2.9010277,2.5514116,0.0,2.81893,0.0,6.7330136,3.869548,0.0,0.4192211,4.967958,5.52807,1.0203772,0.716604,2.1165671,4.874004,1.2803506,1.599562,1.708836,0.6966682,3.4098797,0.8347405,2.383793,8.030197,3.2963474,0.31817493,6.844483,3.979719,0.0,0.0,1.7600229,3.9119468,4.0136967,0.0,6.493221,2.4194133,1.3973179,1.108571,0.0,0.35983622,0.0,0.0,0.0,1.0447346,0.0,0.0,2.820041,0.88417673,0.0,0.0,5.00128,0.0,0.0,3.0862105,5.782172,2.408834,0.0,3.19962,2.1351619,3.5791564,0.0,0.0,1.224706,1.2880727,0.19225645,2.3118389,1.3888406,3.5795567,0.0,0.0,0.9505747,0.0,2.9238648,1.5655907,1.4743731,3.6548004,0.24341676,0.029847946,4.041796,0.0,0.0,2.925244,0.0,4.4994154,3.488092,0.24564603,0.0,1.0225036,3.0680783,0.77807516,1.995848,0.33758107,3.805775,1.608449,0.0,2.7772162,0.0,1.9182359,2.393419,1.6294161,1.5675654,3.295948,0.8532123,0.0,1.4778801,3.838117,1.9272046,1.4098511,5.362839,0.79803234,0.0,0.0,0.0,1.4242433,0.79070985,0.0,6.3566904,0.0,0.5183473,3.4903908,6.917655,1.7595638,3.973797,2.313811,1.433025,1.0607042,2.4870813,4.0638003,9.284192,2.3344448,0.0,4.2931914,3.2033584,6.3755517,0.0,0.0,0.0,3.9177957,2.7161343,2.5864506,1.2200149,0.0,0.91727227,0.0,2.8558726,1.2731806,1.857243,2.7177117,0.0,0.0,7.317925,4.3019986,0.0,1.2538041,0.0,3.4318805,4.695587,1.9778905,1.7369968,0.6095478,5.3255997,0.99990076,0.0,1.9196523,3.2109914,2.7486494,2.9518661,0.33238107,0.3098422,4.3270054,0.12630758,0.0,2.116328,2.023086,2.0289242,1.4832435,1.7001199,3.9177744,0.0,5.2927027,6.0847483,0.674608,2.289433,5.1226606,0.41201067,4.526308,4.491122,0.0,0.54395586,0.0,0.8523905,2.301561,3.9162228,0.0,0.5417395,3.53737,1.6363066,0.0,5.4183545,2.9343812,2.76305,2.50394,5.1309547,2.1921618,0.0,0.0,1.1524959,0.8363759,2.036328,0.0,2.610713,2.8718066,0.0,0.40931427,0.0,4.1779366,2.3599777,0.0,0.0,0.0,2.0539591,3.7071664,1.5895698,0.0,2.5025156,4.260701,2.1261322,1.0111542,0.077913366,5.7647634,2.216827,3.1100404,1.9594673,5.047354,5.3148355,3.6817746,1.3938739,0.0,3.3623793,0.0,3.039597,0.33940274,0.0,0.6936932,0.17848238,0.0,0.0,7.892837,0.0,2.061162,0.5524592,0.97188026,2.4884746,0.0,1.3639028,0.0,1.1889343,3.0620592,0.38937333,1.7334011,2.4090931,1.504701,0.83869475,0.0315014,5.085878,0.0,0.0,2.159893,0.0,2.6250951,2.649302,0.0,0.0,0.0,1.3821923,3.4852476,0.08791694,2.5362456,0.0,0.8365773,5.459824,2.8283067,0.4937771,2.27608,2.6858413,2.639526,0.0,0.0,2.4654248,3.4005415,0.72489125,5.593166,2.5129888,5.281522,1.2441293,2.127847,3.2034624,0.0,3.7288375,3.1591823,0.0,7.1422896,2.9343436,0.0,5.02556,2.07082,0.7473887,2.6325705,1.842875,2.0166273,2.3193655,2.4878285,3.818621,0.0,0.0,2.4269195,2.2459872,0.6185567,0.0,3.2845664,0.41226122,3.1536748,1.3948648,1.9760561,1.1520698,0.0,0.0,2.0436382,1.8647237,2.2355225,4.2869797,0.0,0.13420145,0.0072988607,3.9013724,2.3580496,0.3029562,4.577967
