index,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500
ACAd,0.14667681,0.45297045,0.49271166,0.13552201,0.52541465,0.52944946,0.0,0.42912844,0.0,0.0,0.45652708,0.08140128,0.35107753,0.25248042,0.18974623,0.13711014,0.43842423,0.32551897,0.33934906,0.1858388,0.42630413,0.4301167,0.37524638,0.09991055,0.2656776,0.10994302,0.11412808,0.055676214,0.4173766,0.61221474,0.0,0.21995708,0.31264076,0.26131096,0.61221856,0.16371885,0.21806183,0.0,0.28431356,0.12426745,0.21870115,0.28977275,0.0,0.18602274,0.0,0.3395194,0.11575816,0.26158485,0.002877757,0.19622347,0.07315648,0.40348488,0.292615,0.0,0.0,0.39998877,0.5766813,0.102692366,0.44991913,0.0,0.1418713,0.4212676,0.33589673,0.28047702,0.23551443,0.41128403,0.23106876,0.0,0.037569173,0.16512416,0.10338499,0.24892733,0.16324064,0.38425183,0.13399796,0.0,0.3964251,0.46535122,0.19748506,0.0588448,0.23670939,0.3099801,0.48628512,0.27712023,0.055715874,0.076871,0.25749356,0.27426726,0.11289218,0.026339311,0.66556,0.18911502,0.09195678,0.39336735,0.15023677,0.074818715,0.12545131,0.5205044,0.08288527,0.4205772,0.38195974,0.1500388,0.11946994,0.15121634,0.6130958,0.11437135,0.14170538,0.3475173,0.25041917,0.16592672,0.22107318,0.28502476,0.35346904,0.59094363,0.056658447,0.4139267,0.31482095,0.14998238,0.40253508,0.020150524,0.15230621,0.40451154,0.0,0.19306271,0.5499841,0.34153265,0.02121574,0.024533436,0.23984376,0.25388324,0.0,0.0,0.509031,0.33975893,0.44635978,0.58408576,0.28363195,0.49060133,0.0789364,0.050116874,0.09477115,0.21944502,0.16761942,0.0,0.0,0.4102968,0.51404303,0.0040216055,0.33696896,0.0,0.0,0.092014916,0.0,0.0,0.0,0.29426706,0.26295882,0.65319276,0.20207694,0.37478343,0.6313338,0.09239115,0.0,0.28509966,0.0,0.09648273,0.16687413,0.3548684,0.26135743,0.47717577,0.15699396,0.75378937,0.0,0.6111192,0.19859654,0.0,0.43096507,0.0,0.61476654,0.045901027,0.0,0.006836638,0.33358037,0.68680435,0.14582875,0.29301414,0.26557025,0.37465405,0.39091077,0.26690865,0.20200267,0.0,0.13528115,0.774872,0.016767537,0.52737653,0.11807758,0.17989749,0.34250873,0.31492963,0.0,0.26559973,0.10202858,0.23879443,0.11371413,0.17519069,0.39805946,0.0,0.2759861,0.08358018,0.0,0.0,0.106093146,0.26772183,0.0,0.3247909,0.08611195,0.2243776,0.32557055,0.08800645,0.36119375,0.29776525,0.2088652,0.123805575,0.124977514,0.0,0.09753579,0.0,0.09205291,0.0,0.7419282,0.0,0.40807188,0.29479557,0.48124644,0.62466276,0.6062054,0.4493087,0.0477586,0.19558644,0.16463202,0.45625666,0.086095646,0.2076361,0.5113741,0.0,0.1675332,0.60081726,0.139014,0.25044566,0.065208815,0.0,0.09032026,0.06206075,0.09204559,0.47369295,0.22659905,0.49209148,0.0,0.0,0.33183032,0.0,0.27600306,0.23772044,0.18953294,0.2644264,0.520632,0.40250096,0.6712916,0.323327,0.3901774,0.49720737,0.0,0.26012665,0.0,0.51578754,0.26325613,0.11345552,0.5411244,0.0,0.0,0.54545826,0.9379633,0.38770244,0.23581465,0.045047637,0.17672905,0.3585974,0.4357807,0.17318417,0.05566282,0.61588985,0.21489699,0.05284136,0.20292541,0.08256842,0.0,0.30541462,0.2729745,0.0,0.046250567,0.36057812,0.4470834,0.29344344,0.24908817,0.34213382,0.73882675,0.22988361,0.17040211,0.4701629,0.15949738,0.22448878,0.15404065,0.2825036,0.0,0.6392078,0.5861737,0.6054746,0.16400822,0.43469733,0.23107061,0.13798963,0.17635803,0.1499786,0.20300487,0.27788743,0.030419737,0.01946535,0.13287899,0.33337465,0.20712759,0.078394085,0.67567664,0.7189559,0.08763005,0.07429547,0.16922073,0.0,0.66304004,0.41410857,0.47080937,0.16229993,0.34535882,0.11938541,0.18950713,0.20146555,0.07859869,0.427624,0.18461457,0.0,0.26611003,0.08778834,0.545719,0.0,0.09706241,0.14818603,0.27572283,0.26280516,0.13636813,0.10913122,0.3591104,0.0,0.14523436,0.1928778,0.09856943,0.072259605,0.1186904,0.16905451,0.33496737,0.61186224,0.3881508,0.0014839992,0.4602317,0.5027286,0.44487506,0.38637874,0.2816708,0.25577077,0.18941742,0.2710319,0.53559077,0.0,0.5956237,0.020904634,0.13932061,0.48474783,0.13299827,0.27811632,0.045820743,0.0,0.15777218,0.27208138,0.10580386,0.0,0.08530238,0.2778468,0.121739954,0.29133838,0.20603937,0.034249365,0.7187587,0.11362861,0.22041045,0.22896987,0.34794995,0.0,0.44136724,0.05855219,0.2534202,0.44366765,0.28945923,0.0,0.5702809,0.05222402,0.5704026,0.346658,0.088940665,0.28116566,0.28498048,0.273321,0.0,0.0,0.1610342,0.5208335,0.0,0.3065217,0.29728115,0.20165795,0.0,0.30856916,0.12622222,0.40107685,0.6457127,0.27645946,0.0,0.33833075,0.21514025,0.58906955,0.0,0.15012103,0.18854289,0.022670342,0.0,0.21837057,0.6639623,0.35781512,0.28807506,0.57166284,0.3999227,0.44647312,0.22063327,0.34834608,0.47748056,0.26206443,0.045148753,0.36235723,0.15842934,0.1724376,0.16019759,0.0,0.16562317,0.2394444,0.34904394,0.12962462,0.14979924,0.49186134,0.18565905,0.371664,0.4809654,0.2668531,0.0,0.022926074,0.31177196,0.4309017,0.1668311,0.2536952,0.6113744,0.41714045,0.34936816,0.23569767,0.13501413,0.27373686,0.54465187,0.1992477,0.26967207,0.093900606,0.4197691,0.22831574,0.36359406,0.17724127,0.07470027,0.10271986,0.25334957,0.62314934,0.055845127,0.0,0.12039006,0.0,0.36330202,0.2012492
ACAv,0.24248733,0.530396,0.39525288,0.1170449,0.9155327,1.0222644,0.0,0.88020295,0.0,0.0,0.63291085,0.43270415,0.50632894,0.5684495,0.14681038,0.2336121,0.7114518,0.51076835,0.4341337,0.3343573,0.5173236,0.72339666,0.84936666,0.24306074,0.5283241,0.14115009,0.32939354,0.22755086,0.87932926,0.9506134,0.028134882,0.3778589,0.5326187,0.30022052,0.91176367,0.270456,0.36410934,0.0,0.3414243,0.09032557,0.1766037,0.45443624,0.0,0.2809835,0.0,0.36721778,0.17711751,0.13226968,0.0,0.015046462,0.16408499,0.3755507,0.40618417,0.0,0.0,0.20483069,0.78908277,0.23142326,0.35036257,0.0,0.14611647,0.570579,0.4638424,0.26201916,0.2467742,0.6244101,0.4527141,0.057527345,0.10191801,0.3529102,0.1341555,0.39232445,0.33865634,0.5015796,0.0,0.0,0.66853184,0.6071624,0.1700011,0.4792893,0.21310896,0.6267779,0.7763704,0.28258628,0.0,0.098603815,0.41162696,0.30627882,0.22975293,0.13412143,1.1144623,0.29811838,0.019264316,0.5861599,0.13721761,0.17303787,0.14226349,0.42620376,0.2121276,0.8966134,0.7727744,0.16998228,0.0,0.31049848,0.9149823,0.34674203,0.41929793,0.8440838,0.60520244,0.45972323,0.46563146,0.60420275,0.2577264,0.8450845,0.0,0.68200403,0.3649815,0.0,0.5355635,0.23647186,0.3034762,0.66160524,0.0,0.38226384,1.1339182,0.57950413,0.0,0.0,0.4337902,0.4155783,0.10475704,0.0,0.8560829,0.67228174,0.9407951,0.96405786,0.57678246,0.6355185,0.280691,0.030444302,0.24998397,0.49408126,0.12053005,0.023993291,0.11783746,0.41107127,0.5647101,0.059385665,0.46363664,0.07032719,0.0,0.03384602,0.07050449,0.0,0.0,0.427286,0.126245,0.92446786,0.4385036,0.56175464,0.9199713,0.16431889,0.0,0.41008574,0.0030985214,0.32394734,0.504397,0.6069576,0.31288633,0.669134,0.37943313,1.0230722,0.0,1.0344456,0.33015314,0.0,0.6024142,0.0,1.1901258,0.0,0.031412855,0.0,0.4113073,1.0614414,0.18858467,0.38584268,0.46898514,0.7205791,0.65022486,0.41242778,0.16844712,0.0,0.26307598,1.0525419,0.1017384,0.705582,0.24802844,0.49360037,0.8577939,0.22176234,0.0,0.472347,0.31780672,0.43002003,0.24467106,0.36313584,0.76368725,0.0,0.46234542,0.08945432,0.24836801,0.0,0.2640125,0.49536052,0.0,0.24880223,0.2637508,0.37160155,0.356891,0.0,0.4429236,0.31167468,0.18702532,0.21362764,0.37924218,0.0,0.09350738,0.0,0.2912442,0.0058005005,0.98769003,0.0,0.6156296,0.54987776,0.7928205,0.77199453,0.8786832,0.3907963,0.19668326,0.10739485,0.27589747,0.5502532,0.10231456,0.36291137,0.72327536,0.0,0.36937654,0.7125204,0.29156193,0.2189048,0.12179475,0.0,0.22989021,0.023370914,0.3424294,0.7547715,0.42188582,1.1301463,0.07632207,0.0,0.6786235,0.0,0.1788421,0.225373,0.2654985,0.34066612,0.82352114,0.7032922,0.90432423,0.5665993,0.49350733,0.73111445,0.0,0.5549862,0.0,0.86495346,0.7146955,0.12878086,0.65238976,0.0,0.0,0.67247003,1.0746875,0.86518896,0.5780724,0.30111805,0.43401304,0.42103732,0.79532015,0.51026046,0.025461348,0.8740225,0.16580582,0.029801022,0.22311094,0.24281879,0.0,0.45025834,0.5092369,0.0,0.24138074,0.69913,0.49273598,0.3346922,0.09067107,0.61425316,0.86504054,0.5715928,0.13449594,0.62435335,0.49789178,0.11248324,0.43023434,0.47751844,0.0,1.0452491,0.93374366,1.0041981,0.30325967,0.4360065,0.25841597,0.21137755,0.066476725,0.0,0.02489356,0.46019405,0.0,0.047618054,0.025443885,0.59885174,0.27337587,0.07301382,0.8192844,1.063031,0.25853258,0.4402998,0.17332423,0.16102852,0.94649345,0.49754187,0.73488986,0.10148259,0.5499679,0.31167284,0.5226717,0.51801634,0.0760945,0.7156264,0.41003165,0.24561457,0.3776792,0.15573889,0.80719805,0.0,0.19877182,0.08923983,0.36750484,0.44260794,0.13179484,0.29974085,0.6619137,0.06592752,0.043705065,0.19980472,0.19491743,0.0,0.27926117,0.47274977,0.69894713,0.6141396,0.6843718,0.0,0.5232522,0.9960145,0.5532541,0.67473066,0.35171324,0.38471127,0.3277283,0.31095663,0.7426289,0.045938686,0.7331422,0.0,0.38711298,0.9240974,0.26454613,0.70961416,0.24174961,0.0,0.89706576,0.5990618,0.2500448,0.0,0.08967942,0.36535951,0.2572473,0.28601807,0.31158528,0.12892134,1.0021509,0.005899355,0.45321244,0.44605356,0.660979,0.0,0.9570773,0.0,0.5308699,0.4652483,0.18882824,0.0,0.7411929,0.36642185,0.8878497,0.19425058,0.18264464,0.2883124,0.22250369,0.059099153,0.0,0.0,0.3473804,0.85445577,0.0,0.17711467,0.56806946,0.6031573,0.0,0.5314977,0.37524697,0.4100916,0.94534117,0.5269993,0.0,0.5414434,0.42837116,0.94668067,0.0,0.27516577,0.326012,0.0,0.029220413,0.35755554,0.734526,0.5694425,0.5694856,0.82997614,0.81852216,0.5377411,0.49965885,0.62299025,0.48628518,0.49888626,0.24916837,0.65766555,0.1983355,0.24108249,0.15818784,0.12498764,0.35433576,0.35156652,0.35615918,0.29925954,0.18429685,0.86650014,0.23390155,0.55932575,0.6050398,0.49846655,0.0,0.14356968,0.5272617,0.690484,0.37320808,0.15857641,1.0626868,0.949707,0.7066436,0.32442287,0.26125908,0.38198262,0.5571594,0.098419674,0.32116434,0.1739224,0.6476705,0.19070736,0.34456575,0.50891376,0.098383136,0.0,0.46759388,0.8973886,0.0,0.0,0.2698591,0.0,0.7406231,0.33787978
PL,0.0,0.45218897,0.35526437,0.3825505,1.1431532,1.0076599,0.08836223,0.69711983,0.0,0.0,0.06594981,0.0,0.28946802,0.07299378,0.4487053,0.21977115,0.63210326,0.26702425,0.29927295,0.0,0.501112,0.6401004,0.74759007,0.17408234,0.47261417,0.06829712,0.2133117,0.24582726,0.96854085,0.58794504,0.2404651,0.21940112,0.04904499,0.3108311,1.16903,0.68840265,0.2739412,0.1527906,0.041060705,0.027638918,0.35773808,0.08682121,0.2179118,0.48700124,0.23803136,0.5649813,0.69123864,0.34429148,0.56542104,0.31599694,0.6203598,0.6317529,0.31648606,0.09731113,0.0,0.5221989,0.80421984,0.36054033,0.14008519,0.0,0.28906012,0.74053574,0.31495938,0.34277716,0.4627231,0.27919877,0.60190976,0.27011713,0.0,0.043853547,0.057239365,0.5667268,0.0,0.48913288,0.0,0.0,0.8446969,0.61744785,0.0,0.36882323,0.522167,0.22793056,0.069277614,0.502566,0.28032768,0.029827455,0.27969557,0.7371919,0.21116668,0.0,0.7793404,0.0,0.18264301,0.3174727,0.09857337,0.23623018,0.12857828,1.1233454,0.52113,0.75180227,0.27493274,0.49025226,0.54104376,0.081852496,1.0290027,0.377832,0.07552812,0.5212637,0.02933785,0.062027685,0.3554571,0.8698431,0.0,0.6497681,0.060948983,0.4021463,0.38320637,0.3337441,0.90889156,0.0,0.2545655,0.42799628,0.0,0.23582594,0.92898864,0.59363353,0.1573037,0.42240232,0.651759,0.85166,0.0,0.0,0.7185825,0.25872347,0.79661137,0.736262,0.5345994,0.39261466,0.0101592,0.12227857,0.13385484,0.42336592,0.018825669,0.4013473,0.14177354,0.5061951,0.4493738,0.0,0.37759817,0.15496808,0.0,0.0,0.31325045,0.0,0.0,0.34252125,0.20245342,1.0144112,0.3095093,0.5659674,0.71428573,0.3343047,0.32707724,0.3721692,0.0,0.043510236,0.33304837,0.15184495,0.6424998,0.24180353,0.5345697,1.1953698,0.0,0.72017914,0.26418832,0.0,0.56264603,0.113130406,0.72122306,0.0,0.0,0.061705247,0.1615377,0.58365387,0.13184385,0.07150194,0.26392016,0.022963349,0.49615625,0.6462199,0.052013412,0.0,0.048092127,1.3329148,0.0,0.59665555,0.2969809,0.12941334,0.41898957,0.26009163,0.0,0.63461214,0.0,0.0,0.06489439,0.4328295,0.51447046,0.0,0.69049126,0.27897975,0.027865306,0.0,0.16182883,1.0140904,0.0,0.8699906,0.2086017,0.32208356,0.25471404,0.28142667,0.32825652,0.21182515,0.6707375,0.40428576,0.36813003,0.0057927277,0.0,0.0,0.0,0.11146264,1.0526652,0.0,0.6039199,0.58782655,0.7010958,0.91744757,0.36917245,0.8114701,0.07875815,0.0,0.21004567,0.22029383,0.0,0.47734493,0.34120572,0.0,0.41645658,0.60696566,0.21370141,0.30079812,0.0,0.0,0.0,0.0,0.48203453,1.1175485,0.25356907,0.9492058,0.0,0.2552785,0.7188558,0.0,0.0,0.16311263,0.0,0.56211597,0.48883146,0.45603785,0.83012515,0.47947508,0.29293528,0.79945236,0.0,0.27204907,0.0,0.8297193,0.062009554,0.0,0.66445553,0.111598775,0.0,0.7138331,0.53431714,0.55114615,0.3453294,0.16449189,0.6856388,0.38473916,0.8895445,0.85576946,0.0,0.4722807,0.4156802,0.15965906,0.08353002,0.0,0.0,0.45293558,0.15744859,0.10056839,0.0,0.64097136,0.30013072,0.8103184,0.34839624,0.7656754,1.1098276,0.3233972,0.0,0.15882647,0.117758974,0.4085921,0.23266722,0.20522028,0.0,0.84186596,0.30971777,1.2010128,0.74793077,0.56339663,0.37085798,0.12458762,0.1454823,0.3863784,0.37613368,0.0,0.0,0.18900436,0.08670312,0.27986106,0.2676406,0.10528727,0.9373182,0.54910415,0.0,0.0,0.4026395,0.026884256,0.7715348,0.6867603,0.9010584,0.533615,0.25108412,0.02367925,0.5425549,0.39243826,0.0,0.46575248,0.37177247,0.15385917,0.07037607,0.0,0.42956546,0.0,0.05339469,0.010937128,0.11203734,0.3424676,0.35528517,0.09723458,0.5926581,0.06358779,0.47390178,0.28500396,0.008501192,0.42792132,0.5722266,0.36020145,0.5134963,1.1145408,0.7735019,0.21915957,0.7784062,0.8930735,0.60643065,0.8018703,0.39447764,0.0,0.7139546,0.39600462,0.20079064,0.0,0.9041081,0.17793016,0.26705417,0.70695287,0.30629528,0.14349867,0.0,0.098672755,0.0,0.3379119,0.0,0.045083508,0.11989865,0.41017368,0.4322524,0.0,0.10791756,0.36473763,0.73579574,0.22073781,0.22052874,0.6903918,0.6241024,0.0,0.62265855,0.18548992,0.14889286,0.818043,0.66480494,0.2580393,0.5232854,0.3291745,0.93408287,0.46658567,0.19130942,0.1656761,0.4021442,0.2315092,0.0,0.0,0.520679,0.7898324,0.0,0.08880258,0.5203141,0.0,0.0,0.63534206,0.34180608,0.5636759,0.91183823,0.609703,0.0,0.525081,0.349113,0.889574,0.0,0.44634217,0.41797003,0.0,0.0,0.45529434,1.029588,0.46116164,0.46826747,0.76685363,0.54939765,0.7935581,0.5944815,0.06880917,0.81441724,0.33531675,0.3900467,0.53767556,0.0,0.014178619,0.37608537,0.0,0.0,0.49666604,0.55210763,0.20620607,0.09891662,0.7248851,0.32424074,0.74672025,0.3315624,0.24547407,0.0,0.0,0.01762292,0.5332793,0.52925014,0.38110903,0.87728906,0.48322627,0.6095282,0.4357369,0.0,0.51115686,0.67711234,0.8081577,0.5243407,0.068828665,0.9435527,0.3543757,0.101429775,0.21315236,0.25118068,0.20885481,0.15828794,1.0923105,0.33536366,0.047038533,0.1505042,0.0,0.51172346,0.48205853
ILA,0.048104715,0.44403446,0.1714692,0.37888122,1.2318186,0.9683457,0.0,0.7288065,0.0,0.0,0.13054244,0.0,0.19147183,0.14051104,0.32970104,0.18321367,0.7009881,0.32133427,0.20926315,0.0,0.5134506,0.780985,0.78876215,0.20084688,0.46971712,0.0,0.17751831,0.18808109,0.91615564,0.6759762,0.15321139,0.38173455,0.03248001,0.16170065,1.198971,0.4331493,0.39076942,0.043883834,0.0,0.0,0.074603274,0.06309618,0.16066797,0.34099472,0.1638545,0.47037104,0.5450618,0.28820893,0.36992982,0.10722666,0.50963444,0.53285,0.37731206,0.0,0.0,0.34445253,0.6150905,0.32741538,0.13108158,0.0,0.31958604,0.5624638,0.1241845,0.2523156,0.3385982,0.34430918,0.7091315,0.28314298,0.0,0.059204902,0.033748355,0.6844314,0.0,0.5717817,0.0,0.0,0.8490872,0.5721571,0.0,0.42045826,0.27698123,0.111257344,0.12570105,0.36425543,0.23203865,0.0,0.23447815,0.68052584,0.068605304,0.0,0.8626375,0.07505192,0.19406523,0.43500075,0.120778486,0.16073652,0.022783842,1.1530039,0.45196614,0.7110476,0.38648945,0.44650465,0.355581,0.0039162505,0.9990369,0.2391302,0.0,0.41514286,0.001787778,0.08888144,0.4661023,0.8435245,0.0,0.64242107,0.15912321,0.42196885,0.36480132,0.17498001,1.1046697,0.0,0.2343557,0.65172106,0.0,0.3043066,1.1787709,0.5928552,0.0552738,0.35570818,0.6081163,0.7611345,0.0,0.0,0.6228346,0.5465074,0.92977923,0.8878429,0.53013456,0.522938,0.18663634,0.0,0.1254117,0.4444941,0.0,0.34244186,0.047165502,0.43039733,0.5647272,0.0,0.38441178,0.1140164,0.0,0.0,0.37182954,0.0,0.0,0.32433766,0.09730579,1.0638123,0.38360456,0.650616,0.81557775,0.16764498,0.16690922,0.5053858,0.0,0.0,0.3570059,0.0,0.72260875,0.11128873,0.6549147,1.1669,0.0,0.8051047,0.2361605,0.0,0.6403146,0.019312805,0.7700683,0.0,0.0,0.085868545,0.0,0.68403023,0.24788122,0.20947199,0.4583151,0.11257769,0.51603454,0.72847694,0.0,0.0,0.04075958,1.3753542,0.0,0.60321516,0.37758824,0.00912286,0.44352883,0.14036901,0.0,0.45072195,0.0,0.043720856,0.0,0.34022087,0.69379634,0.0,0.7305685,0.20143677,0.0,0.0,0.08043847,0.9510842,0.0,0.5808723,0.17638224,0.17525497,0.22752014,0.18616015,0.38569734,0.1361225,0.47030497,0.31842503,0.36722058,0.0,0.13617094,0.0,0.017200468,0.09295179,1.0509832,0.0,0.47022027,0.6017812,0.48632976,0.9148357,0.39521858,0.8027255,0.0,0.0,0.083223954,0.2136565,0.0,0.30479044,0.24639364,0.0,0.23908071,0.48324528,0.13670112,0.3547619,0.0,0.0,0.11129186,0.0,0.4819915,1.0264893,0.28942925,1.009855,0.0,0.26940998,0.6329275,0.0,0.0,0.24675247,0.0,0.4486608,0.4484749,0.41189402,0.83448327,0.6089786,0.38029966,0.7936152,0.0,0.33622202,0.0,0.62236214,0.13991116,0.0,0.66623574,0.05327265,0.0,0.7487952,0.5094489,0.5035284,0.25786716,0.0,0.45474762,0.28133893,0.7741108,0.7723398,0.0,0.4418121,0.40895945,0.15600398,0.15835649,0.0,0.0,0.37628865,0.24808756,0.06251395,0.0,0.6819191,0.21331596,0.6278644,0.3610841,0.78139937,1.0476345,0.4488468,0.0,0.097514294,0.21265717,0.39861462,0.21541952,0.18520607,0.0,0.78863806,0.36724648,1.132414,0.62979734,0.45068383,0.4607143,0.06120936,0.03131417,0.3025757,0.3237555,0.0,0.0,0.21457161,0.0,0.24271134,0.20402594,0.013211924,0.8400926,0.50496805,0.0,0.0056562573,0.5166522,0.07821687,0.5602766,0.7053719,0.92390436,0.39918295,0.18793948,0.0,0.53567755,0.5400641,0.0,0.38127768,0.4409973,0.20783131,0.024663595,0.0,0.50232345,0.0,0.13191408,0.0,0.23748058,0.3502971,0.25012755,0.22916566,0.59091973,0.0,0.3825344,0.20008355,0.031810667,0.34056836,0.442025,0.3444936,0.77434397,1.059874,0.84502935,0.18455637,0.7431234,1.1002256,0.6294695,0.87016016,0.37013614,0.0,0.6430624,0.34723228,0.11443179,0.0,0.9044116,0.19489574,0.36503235,0.8246929,0.19367366,0.26504368,0.06725972,0.039034832,0.05226607,0.36477244,0.0,0.15469867,0.0,0.19303134,0.47334817,0.0,0.21514767,0.37887186,0.8788848,0.22085592,0.31068337,0.80870545,0.48430276,0.0,0.6890462,0.19418742,0.29137492,0.9289229,0.64477277,0.0851734,0.50456387,0.35311174,1.0067024,0.47201553,0.09504025,0.045078054,0.2060245,0.1226018,0.0,0.0,0.43376684,0.9250538,0.0,0.05471487,0.64964557,0.0,0.0,0.65118444,0.31598175,0.46400732,0.8142093,0.48367044,0.0,0.529964,0.34144473,0.9152727,0.0,0.4348271,0.3235382,0.0,0.0,0.37058216,1.0854883,0.4208581,0.5912189,0.6616039,0.6597385,0.8331386,0.4590135,0.061247997,0.5155511,0.28441912,0.41972202,0.59992486,0.0,0.0,0.4790104,0.0,0.0,0.7011765,0.7071693,0.163082,0.017509602,0.91708934,0.34159207,0.8516611,0.25522453,0.23361659,0.0,0.0,0.10263925,0.6834913,0.73337626,0.12580565,1.0528516,0.6399245,0.5482627,0.3729215,0.0,0.43039837,0.68655634,0.6335428,0.5730635,0.15608014,0.741511,0.34307227,0.2389778,0.27035886,0.040973373,0.30002984,0.2591638,0.9801611,0.27797428,0.15980807,0.0,0.0,0.4894266,0.57065
